customer_id,customer_name,contact_email,account_number,account_type,gender,acct_open_date,products,state_of_residence
CUST00951,Dawn Butler,robertrosario@hotmail.com,ACC80320132,Current,Male,2021-01-17,SaveEasy,Abuja
CUST00952,Jessica Johnson,mtapia@sanchez.info,ACC79339833,Current,Male,2023-04-13,FlexMore,Osun
CUST00953,Maurice Oliver,browndiane@carlson.com,ACC81323664,Savings,Female,2021-04-06,BetterSave,Delta
CUST00954,Lisa Nelson,carla78@hotmail.com,ACC62457488,Savings,Male,2019-07-26,FlexMore,Oyo
CUST00955,Robert Werner,vwilliams@gmail.com,ACC10407550,Savings,Female,2022-02-18,FlexMore,Enugu
CUST00956,Scott Torres,ingrammisty@gmail.com,ACC59911831,Current,Male,2023-11-22,SaveEasy,Edo
CUST00957,Monica Hill,ghawkins@gmail.com,ACC49489275,Current,Male,2023-12-17,FamFriends,Abuja
CUST00958,Kathleen Sims,adamvega@gmail.com,ACC65101462,Savings,Male,2019-07-07,FamFriends,Kaduna
CUST00959,William Coleman PhD,jillianstevens@davis.org,ACC60827311,Savings,Female,2024-06-27,SaveEasy,Osun
CUST00960,Michelle Kelly,jameswelch@mitchell.biz,ACC55789755,Current,Female,2023-02-26,BetterSave,Kano
CUST00961,Alicia Black,lynnwilson@hotmail.com,ACC55828745,Current,Female,2024-02-23,FlexMore,Edo
CUST00962,Steven Thomas,joshuatran@hotmail.com,ACC64880758,Current,Female,2024-04-15,FlexMore,Enugu
CUST00963,Michael Little,kimberlyhammond@yahoo.com,ACC33062647,Current,Male,2023-03-17,FamFriends,Edo
CUST00964,Alyssa Carter,jose39@harvey-harris.com,ACC47916595,Current,Female,2021-01-31,BetterSave,Abuja
CUST00965,Mark Tucker,richardperry@anderson.com,ACC51684978,Savings,Female,2020-08-17,SaveEasy,Kano
CUST00966,Ariel Gibson,wvargas@hotmail.com,ACC61177639,Savings,Female,2021-07-03,SaveEasy,Abuja
CUST00967,Matthew Williams,nmoses@solis.com,ACC92419340,Current,Female,2024-02-13,BetterSave,Abuja
CUST00968,Tracy Wagner,norrismelissa@torres.net,ACC31263831,Savings,Female,2022-03-21,FamFriends,Delta
CUST00969,Dylan Turner,kimchristopher@yahoo.com,ACC62116426,Current,Male,2022-03-10,FamFriends,Kano
CUST00970,Jennifer Fox PhD,irogers@gmail.com,ACC31625217,Current,Female,2022-08-24,SaveEasy,Enugu
CUST00971,David Baker,brandonmartin@gmail.com,ACC62498387,Savings,Male,2020-11-03,FamFriends,Rivers
CUST00972,Robert Dickson,shelialewis@yahoo.com,ACC23664593,Savings,Female,2021-12-21,FamFriends,Kano
CUST00973,Michael Cooper,orivers@hotmail.com,ACC48500830,Current,Male,2020-05-09,FlexMore,Kaduna
CUST00974,Robert Knapp,melodywashington@yahoo.com,ACC87209802,Current,Male,2021-03-18,FamFriends,Oyo
CUST00975,Corey Cantrell,orozcotonya@richardson.biz,ACC89554783,Savings,Female,2020-04-11,FamFriends,Lagos
CUST00976,Andrew Miller,kschultz@gonzalez.biz,ACC86026203,Current,Female,2019-09-10,BetterSave,Lagos
CUST00977,Michael Lutz,hcarr@hotmail.com,ACC46302199,Savings,Female,2023-04-06,BetterSave,Kaduna
CUST00978,Michael Mcclain,yruiz@flores.biz,ACC15230901,Current,Female,2022-07-08,BetterSave,Kano
CUST00979,James Smith,amanda67@yahoo.com,ACC43072113,Savings,Female,2020-05-06,BetterSave,Lagos
CUST00980,Joseph Morgan,frazierderek@jones.com,ACC71805495,Current,Female,2023-06-13,SaveEasy,Lagos
CUST00981,Emily Williams,vbrown@gmail.com,ACC87524494,Savings,Female,2019-08-12,SaveEasy,Edo
CUST00982,Patrick Henderson,anna80@gordon.com,ACC21052919,Current,Female,2021-09-24,SaveEasy,Kano
CUST00983,Sean Brown,emanning@jones-glenn.com,ACC84291177,Current,Male,2020-08-08,FlexMore,Abuja
CUST00984,Courtney Cruz,marymays@yahoo.com,ACC75414572,Savings,Female,2023-12-22,FlexMore,Osun
CUST00985,Emily Salazar,bradleykaiser@ford.com,ACC53275426,Current,Male,2021-05-02,SaveEasy,Oyo
CUST00986,Megan Smith,rileyalyssa@thompson.com,ACC42566659,Current,Male,2022-05-12,FamFriends,Kaduna
CUST00987,Dustin Taylor,joycefuller@hotmail.com,ACC23083202,Current,Male,2024-02-23,FlexMore,Kano
CUST00988,Michael Olson,domingueztammy@adams.net,ACC18258769,Current,Male,2021-01-03,FlexMore,Enugu
CUST00989,Susan Mitchell,diazjeff@cole.com,ACC52660256,Current,Female,2019-10-26,SaveEasy,Delta
CUST00990,Cody Mendoza,marisajohnson@hotmail.com,ACC79682203,Current,Male,2021-05-21,SaveEasy,Kano
CUST00991,Kathryn Hoffman,montoyalindsey@sanders.info,ACC34159773,Savings,Female,2022-07-02,SaveEasy,Edo
CUST00992,Barbara Booker,susanmurray@yahoo.com,ACC41581569,Savings,Male,2019-09-02,BetterSave,Abuja
CUST00993,Tara Webb,bmorris@hoffman.biz,ACC90066500,Savings,Female,2020-01-25,SaveEasy,Delta
CUST00994,Adam Rivera,johnsondavid@gonzalez-giles.net,ACC84290723,Current,Female,2020-08-13,FamFriends,Abuja
CUST00995,Alexander Jordan,thomaslisa@webb.com,ACC67579717,Savings,Male,2022-01-22,FamFriends,Delta
CUST00996,Jeffery Bennett,michaelnelson@gmail.com,ACC30550605,Savings,Female,2022-03-11,SaveEasy,Kaduna
CUST00997,Betty Jennings,lawsoncrystal@robinson.com,ACC98015176,Savings,Female,2023-07-07,FamFriends,Delta
CUST00998,Nicholas Martinez,antoniorodriguez@simmons.com,ACC81277761,Current,Male,2023-10-17,BetterSave,Edo
CUST00999,Matthew Martinez,cody43@yahoo.com,ACC14903125,Savings,Male,2021-05-04,SaveEasy,Abuja
CUST01000,Brendan Figueroa,schultzjohn@gmail.com,ACC95893545,Current,Female,2020-04-14,SaveEasy,Edo
